transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,
932,08-10-2022,08:33:00,120,Female,45,Beauty,4,25,7.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('932','44842', 0.35625,120,'Female',45,'Beauty',4,25,7.75,100),"
1152,26-12-2022,07:48:00,87,Male,43,Electronics,4,500,170,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1152','44921', 0.325,87,'Male',43,'Electronics',4,500,170,2000),"
1753,17-07-2022,07:40:00,28,Female,32,Clothing,1,30,10.5,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1753','44759', 0.319444444444444,28,'Female',32,'Clothing',1,30,10.5,30),"
1763,30-06-2022,11:37:00,93,Male,34,Clothing,2,25,13.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1763','44742', 0.484027777777778,93,'Male',34,'Clothing',2,25,13.5,50),"
1932,08-11-2022,07:07:00,96,Female,45,Beauty,4,25,6.25,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1932','44873', 0.296527777777778,96,'Female',45,'Beauty',4,25,6.25,100),"
399,07-12-2022,09:25:00,136,Female,64,Beauty,2,30,12.9,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('399','44902', 0.392361111111111,136,'Female',64,'Beauty',2,30,12.9,60),"
500,14-10-2022,06:11:00,120,Female,60,Beauty,4,25,11.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('500','44848', 0.257638888888889,120,'Female',60,'Beauty',4,25,11.5,100),"
514,04-11-2022,08:35:00,139,Female,18,Electronics,1,300,96,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('514','44869', 0.357638888888889,139,'Female',18,'Electronics',1,300,96,300),"
1399,28-01-2022,09:32:00,15,Female,64,Beauty,2,30,16.2,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1399','44589', 0.397222222222222,15,'Female',64,'Beauty',2,30,16.2,60),"
1500,20-04-2022,08:36:00,53,Female,60,Beauty,4,25,8.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1500','44671', 0.358333333333333,53,'Female',60,'Beauty',4,25,8.5,100),"
1514,12-07-2022,10:55:00,59,Female,18,Electronics,1,300,75,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1514','44754', 0.454861111111111,59,'Female',18,'Electronics',1,300,75,300),"
947,31-07-2022,07:09:00,4,Male,50,Beauty,1,300,129,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('947','44773', 0.297916666666667,4,'Male',50,'Beauty',1,300,129,300),"
1947,05-03-2022,06:27:00,134,Male,50,Beauty,1,300,75,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1947','44625', 0.26875,134,'Male',50,'Beauty',1,300,75,300),"
220,07-05-2022,06:44:00,138,Male,64,Beauty,1,500,140,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('220','44688', 0.280555555555556,138,'Male',64,'Beauty',1,500,140,500),"
339,18-08-2022,10:27:00,33,Female,22,Electronics,2,25,10.25,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('339','44791', 0.435416666666667,33,'Female',22,'Electronics',2,25,10.25,50),"
785,19-10-2022,06:09:00,88,Female,31,Beauty,4,50,13,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('785','44853', 0.25625,88,'Female',31,'Beauty',4,50,13,200),"
885,17-09-2022,10:10:00,121,Female,52,Clothing,4,30,14.4,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('885','44821', 0.423611111111111,121,'Female',52,'Clothing',4,30,14.4,120),"
888,01-12-2022,06:03:00,63,Female,52,Electronics,4,25,12.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('888','44896', 0.252083333333333,63,'Female',52,'Electronics',4,25,12.75,100),"
1220,29-06-2022,11:16:00,47,Male,64,Beauty,1,500,240,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1220','44741', 0.469444444444444,47,'Male',64,'Beauty',1,500,240,500),"
1339,10-11-2022,10:34:00,132,Female,22,Electronics,2,25,7.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1339','44875', 0.440277777777778,132,'Female',22,'Electronics',2,25,7.5,50),"
1785,20-02-2022,11:17:00,144,Female,31,Beauty,4,50,17,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1785','44612', 0.470138888888889,144,'Female',31,'Beauty',4,50,17,200),"
1885,09-11-2022,07:32:00,148,Female,52,Clothing,4,30,10.8,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1885','44874', 0.313888888888889,148,'Female',52,'Clothing',4,30,10.8,120),"
1888,14-06-2022,08:10:00,49,Female,52,Electronics,4,25,12.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1888','44726', 0.340277777777778,49,'Female',52,'Electronics',4,25,12.5,100),"
621,13-04-2022,09:55:00,138,Female,40,Beauty,2,500,275,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('621','44664', 0.413194444444444,138,'Female',40,'Beauty',2,500,275,1000),"
1621,22-09-2022,10:49:00,2,Female,40,Beauty,2,500,160,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1621','44826', 0.450694444444444,2,'Female',40,'Beauty',2,500,160,1000),"
52,19-09-2022,09:42:00,55,Female,36,Beauty,1,300,111,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('52','44823', 0.404166666666667,55,'Female',36,'Beauty',1,300,111,300),"
536,20-08-2022,06:25:00,17,Female,55,Beauty,4,30,8.7,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('536','44793', 0.267361111111111,17,'Female',55,'Beauty',4,30,8.7,120),"
1052,12-02-2022,06:12:00,94,Female,36,Beauty,1,300,120,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1052','44604', 0.258333333333333,94,'Female',36,'Beauty',1,300,120,300),"
1536,11-05-2022,07:23:00,14,Female,55,Beauty,4,30,13.5,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1536','44692', 0.307638888888889,14,'Female',55,'Beauty',4,30,13.5,120),"
197,03-04-2022,11:57:00,14,Female,42,Clothing,4,50,25.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('197','44654', 0.497916666666667,14,'Female',42,'Clothing',4,50,25.5,200),"
750,13-11-2022,07:33:00,69,Female,35,Clothing,3,25,8.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('750','44878', 0.314583333333333,69,'Female',35,'Clothing',3,25,8.75,75),"
910,21-08-2022,06:29:00,138,Female,20,Beauty,3,50,22.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('910','44794', 0.270138888888889,138,'Female',20,'Beauty',3,50,22.5,150),"
917,15-02-2022,11:50:00,120,Female,57,Electronics,4,50,16.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('917','44607', 0.493055555555556,120,'Female',57,'Electronics',4,50,16.5,200),"
1197,13-08-2022,10:07:00,77,Female,42,Clothing,4,50,19,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1197','44786', 0.421527777777778,77,'Female',42,'Clothing',4,50,19,200),"
1750,20-01-2022,10:10:00,138,Female,35,Clothing,3,25,7.25,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1750','44581', 0.423611111111111,138,'Female',35,'Clothing',3,25,7.25,75),"
1910,09-10-2022,06:22:00,141,Female,20,Beauty,3,50,18,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1910','44843', 0.265277777777778,141,'Female',20,'Beauty',3,50,18,150),"
1917,02-05-2022,07:17:00,52,Female,57,Electronics,4,50,24,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1917','44683', 0.303472222222222,52,'Female',57,'Electronics',4,50,24,200),"
198,21-05-2022,11:42:00,30,Female,54,Beauty,3,300,114,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('198','44702', 0.4875,30,'Female',54,'Beauty',3,300,114,900),"
444,06-10-2022,07:06:00,51,Female,61,Clothing,3,30,15.9,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('444','44840', 0.295833333333333,51,'Female',61,'Clothing',3,30,15.9,90),"
547,14-11-2022,07:36:00,3,Male,63,Clothing,4,500,250,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('547','44879', 0.316666666666667,3,'Male',63,'Clothing',4,500,250,2000),"
705,30-09-2022,07:28:00,37,Male,60,Electronics,2,25,6.25,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('705','44834', 0.311111111111111,37,'Male',60,'Electronics',2,25,6.25,50),"
1198,07-08-2022,10:43:00,147,Female,54,Beauty,3,300,159,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1198','44780', 0.446527777777778,147,'Female',54,'Beauty',3,300,159,900),"
1444,29-04-2022,06:18:00,135,Female,61,Clothing,3,30,14.1,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1444','44680', 0.2625,135,'Female',61,'Clothing',3,30,14.1,90),"
1547,11-08-2022,06:39:00,142,Male,63,Clothing,4,500,235,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1547','44784', 0.277083333333333,142,'Male',63,'Clothing',4,500,235,2000),"
1705,14-08-2022,08:32:00,94,Male,60,Electronics,2,25,8.75,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1705','44787', 0.355555555555556,94,'Male',60,'Electronics',2,25,8.75,50),"
423,18-07-2022,06:06:00,41,Female,27,Clothing,1,25,11.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('423','44760', 0.254166666666667,41,'Female',27,'Clothing',1,25,11.75,25),"
1423,15-06-2022,07:56:00,131,Female,27,Clothing,1,25,11,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1423','44727', 0.330555555555556,131,'Female',27,'Clothing',1,25,11,25),"
248,02-07-2022,07:11:00,5,Male,26,Clothing,3,300,126,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('248','44744', 0.299305555555556,5,'Male',26,'Clothing',3,300,126,900),"
360,09-09-2022,09:04:00,26,Male,42,Clothing,4,25,10.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('360','44813', 0.377777777777778,26,'Male',42,'Clothing',4,25,10.5,100),"
377,13-09-2022,08:30:00,141,Female,46,Clothing,4,50,18,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('377','44817', 0.354166666666667,141,'Female',46,'Clothing',4,50,18,200),"
1248,08-09-2022,08:20:00,68,Male,26,Clothing,3,300,111,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1248','44812', 0.347222222222222,68,'Male',26,'Clothing',3,300,111,900),"
1360,18-06-2022,09:31:00,93,Male,42,Clothing,4,25,6.25,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1360','44730', 0.396527777777778,93,'Male',42,'Clothing',4,25,6.25,100),"
1377,21-03-2022,07:52:00,71,Female,46,Clothing,4,50,14,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1377','44641', 0.327777777777778,71,'Female',46,'Clothing',4,50,14,200),"
397,26-10-2023,08:06:00,59,Female,30,Beauty,1,25,10.5,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('397','45225', 0.3375,59,'Female',30,'Beauty',1,25,10.5,25),"
623,15-11-2023,10:00:00,39,Male,34,Clothing,3,50,26,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('623','45245', 0.416666666666667,39,'Male',34,'Clothing',3,50,26,150),"
1397,01-01-2023,11:05:00,6,Female,30,Beauty,1,25,11.75,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1397','44927', 0.461805555555556,6,'Female',30,'Beauty',1,25,11.75,25),"
1623,05-03-2023,06:14:00,76,Male,34,Clothing,3,50,22,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1623','44990', 0.259722222222222,76,'Male',34,'Clothing',3,50,22,150),"
717,30-11-2023,08:15:00,8,Male,57,Clothing,1,500,190,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('717','45260', 0.34375,8,'Male',57,'Clothing',1,500,190,500),"
1717,12-01-2023,09:40:00,21,Male,57,Clothing,1,500,175,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1717','44938', 0.402777777777778,21,'Male',57,'Clothing',1,500,175,500),"
130,19-06-2023,06:21:00,114,Female,57,Clothing,1,500,125,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('130','45096', 0.264583333333333,114,'Female',57,'Clothing',1,500,125,500),"
658,30-10-2023,07:47:00,93,Male,59,Clothing,1,25,6.5,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('658','45229', 0.324305555555556,93,'Male',59,'Clothing',1,25,6.5,25),"
1130,20-02-2023,09:03:00,28,Female,57,Clothing,1,500,180,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1130','44977', 0.377083333333333,28,'Female',57,'Clothing',1,500,180,500),"
